,param,initial_risk,intervention,cumlative_risk,travel_time,request_time
265,param_3_low,"[0.25, 1.0]","[0, -1]",0,-5,-10
266,param_3_low,"[0.5, 0.5]","[0, -1]",-1,4,-4
267,param_3_low,"[0.5, 0.75]","[0, -1]",-1,4,-4
268,param_3_low,"[0.5, 1.0]","[0, -1]",-1,4,-10
269,param_3_low,"[0.75, 0.5]","[0, -1]",-1,4,-4
270,param_3_low,"[0.75, 0.75]","[0, -1]",-1,4,-4
271,param_3_low,"[0.75, 1.0]","[0, -1]",-1,4,-10
272,param_3_low,"[1.0, 0.5]","[0, -1]",-1,4,-4
273,param_3_low,"[1.0, 0.75]","[0, -1]",-1,4,-4
274,param_3_low,"[1.0, 1.0]","[0, -1]",-1,4,-10
275,param_3_low,"[0.0, 0.0]","[0, 0]",-2,-9,-10
276,param_3_low,"[0.25, 0.0]","[0, 0]",-1,-9,-10
277,param_3_low,"[0.0, 0.25]","[0, 0]",-1,-9,-10
278,param_3_low,"[0.25, 0.25]","[0, 0]",0,-9,-10
279,param_3_low,"[0.5, 0.0]","[0, 0]",-2,-1,-10
280,param_3_low,"[0.5, 0.25]","[0, 0]",-2,-1,-4
281,param_3_low,"[0.75, 0.0]","[0, 0]",-2,-1,-10
282,param_3_low,"[0.75, 0.25]","[0, 0]",-2,-1,-4
283,param_3_low,"[1.0, 0.0]","[0, 0]",-2,-1,-10
284,param_3_low,"[1.0, 0.25]","[0, 0]",-2,-1,-4
285,param_3_low,"[0.0, 0.5]","[0, 0]",-2,-7,-4
286,param_3_low,"[0.0, 0.75]","[0, 0]",-2,-7,-4
287,param_3_low,"[0.0, 1.0]","[0, 0]",-2,3,-10
288,param_3_low,"[0.25, 0.5]","[0, 0]",-1,-7,-4
289,param_3_low,"[0.25, 0.75]","[0, 0]",-1,-7,-4
290,param_3_low,"[0.25, 1.0]","[0, 0]",-1,3,-10
291,param_3_low,"[0.5, 0.5]","[0, 0]",-2,-1,-4
292,param_3_low,"[0.5, 0.75]","[0, 0]",-2,-1,-4
293,param_3_low,"[0.5, 1.0]","[0, 0]",-2,12,-10
294,param_3_low,"[0.75, 0.5]","[0, 0]",-2,-1,-4
295,param_3_low,"[0.75, 0.75]","[0, 0]",-2,-1,-4
296,param_3_low,"[0.75, 1.0]","[0, 0]",-2,12,-10
297,param_3_low,"[1.0, 0.5]","[0, 0]",-2,-1,-4
298,param_3_low,"[1.0, 0.75]","[0, 0]",-2,-1,-4
299,param_3_low,"[1.0, 1.0]","[0, 0]",-2,12,-10
300,param_4_low,"[0.0, 0.0]","[-1, -1]",0,-19,-10
301,param_4_low,"[0.25, 0.0]","[-1, -1]",1,-19,-10
302,param_4_low,"[0.0, 0.25]","[-1, -1]",0,-7,-4
303,param_4_low,"[0.25, 0.25]","[-1, -1]",1,-7,-4
304,param_4_low,"[0.5, 0.0]","[-1, -1]",0,-11,-10
305,param_4_low,"[0.5, 0.25]","[-1, -1]",0,0,-4
