,param,initial_risk,intervention,cumlative_risk,travel_time,request_time
182,param_2,"[0.75, 0.25]","[0, 0]",0,-4,-6
183,param_2,"[1.0, 0.0]","[0, 0]",0,-4,-12
184,param_2,"[1.0, 0.25]","[0, 0]",0,-4,-6
185,param_2,"[0.0, 0.5]","[0, 0]",0,-4,-6
186,param_2,"[0.0, 0.75]","[0, 0]",0,-4,-6
187,param_2,"[0.0, 1.0]","[0, 0]",0,-4,-6
188,param_2,"[0.25, 0.5]","[0, 0]",0,-3,0
189,param_2,"[0.25, 0.75]","[0, 0]",0,-3,0
190,param_2,"[0.25, 1.0]","[0, 0]",0,-3,0
191,param_2,"[0.5, 0.5]","[0, 0]",0,-4,-6
192,param_2,"[0.5, 0.75]","[0, 0]",0,-4,-6
193,param_2,"[0.5, 1.0]","[0, 0]",0,-4,-6
194,param_2,"[0.75, 0.5]","[0, 0]",0,-4,-6
195,param_2,"[0.75, 0.75]","[0, 0]",0,-4,-6
196,param_2,"[0.75, 1.0]","[0, 0]",0,-4,-6
197,param_2,"[1.0, 0.5]","[0, 0]",0,-4,-6
198,param_2,"[1.0, 0.75]","[0, 0]",0,-4,-6
199,param_2,"[1.0, 1.0]","[0, 0]",0,-4,-6
200,param_3,"[0.0, 0.0]","[-1, -1]",0,-18,-12
201,param_3,"[0.25, 0.0]","[-1, -1]",0,-10,-7
202,param_3,"[0.0, 0.25]","[-1, -1]",0,-9,-6
203,param_3,"[0.25, 0.25]","[-1, -1]",0,0,4
204,param_3,"[0.5, 0.0]","[-1, -1]",0,-10,-12
205,param_3,"[0.5, 0.25]","[-1, -1]",0,0,0
206,param_3,"[0.75, 0.0]","[-1, -1]",0,-10,-12
207,param_3,"[0.75, 0.25]","[-1, -1]",0,0,0
208,param_3,"[1.0, 0.0]","[-1, -1]",0,-10,-12
209,param_3,"[1.0, 0.25]","[-1, -1]",0,0,0
210,param_3,"[0.0, 0.5]","[-1, -1]",0,-7,-6
211,param_3,"[0.0, 0.75]","[-1, -1]",0,-7,-6
212,param_3,"[0.0, 1.0]","[-1, -1]",0,-7,-6
213,param_3,"[0.25, 0.5]","[-1, -1]",0,0,4
214,param_3,"[0.25, 0.75]","[-1, -1]",0,0,4
215,param_3,"[0.25, 1.0]","[-1, -1]",0,0,4
216,param_3,"[0.5, 0.5]","[-1, -1]",0,0,0
217,param_3,"[0.5, 0.75]","[-1, -1]",0,0,0
218,param_3,"[0.5, 1.0]","[-1, -1]",0,0,0
219,param_3,"[0.75, 0.5]","[-1, -1]",0,0,0
220,param_3,"[0.75, 0.75]","[-1, -1]",0,0,0
221,param_3,"[0.75, 1.0]","[-1, -1]",0,0,0
222,param_3,"[1.0, 0.5]","[-1, -1]",0,0,0
223,param_3,"[1.0, 0.75]","[-1, -1]",0,0,0
224,param_3,"[1.0, 1.0]","[-1, -1]",0,0,0
225,param_3,"[0.0, 0.0]","[-1, 0]",0,-12,-12
226,param_3,"[0.25, 0.0]","[-1, 0]",0,-4,-7
227,param_3,"[0.0, 0.25]","[-1, 0]",0,-6,-6
228,param_3,"[0.25, 0.25]","[-1, 0]",0,-4,-1
229,param_3,"[0.5, 0.0]","[-1, 0]",0,-4,-12
230,param_3,"[0.5, 0.25]","[-1, 0]",0,-4,-6
231,param_3,"[0.75, 0.0]","[-1, 0]",0,-4,-12
232,param_3,"[0.75, 0.25]","[-1, 0]",0,-4,-6
233,param_3,"[1.0, 0.0]","[-1, 0]",0,-4,-12
234,param_3,"[1.0, 0.25]","[-1, 0]",0,-4,-6
235,param_3,"[0.0, 0.5]","[-1, 0]",0,-6,-6
236,param_3,"[0.0, 0.75]","[-1, 0]",0,-6,-6
237,param_3,"[0.0, 1.0]","[-1, 0]",0,-6,-6
238,param_3,"[0.25, 0.5]","[-1, 0]",0,-4,-1
239,param_3,"[0.25, 0.75]","[-1, 0]",0,-4,-1
240,param_3,"[0.25, 1.0]","[-1, 0]",0,-4,-1
241,param_3,"[0.5, 0.5]","[-1, 0]",0,-4,-6
242,param_3,"[0.5, 0.75]","[-1, 0]",0,-4,-6
243,param_3,"[0.5, 1.0]","[-1, 0]",0,-4,-6
244,param_3,"[0.75, 0.5]","[-1, 0]",0,-4,-6
245,param_3,"[0.75, 0.75]","[-1, 0]",0,-4,-6
246,param_3,"[0.75, 1.0]","[-1, 0]",0,-4,-6
247,param_3,"[1.0, 0.5]","[-1, 0]",0,-4,-6
248,param_3,"[1.0, 0.75]","[-1, 0]",0,-4,-6
249,param_3,"[1.0, 1.0]","[-1, 0]",0,-4,-6
250,param_3,"[0.0, 0.0]","[0, -1]",0,-16,-12
251,param_3,"[0.25, 0.0]","[0, -1]",0,-10,-7
252,param_3,"[0.0, 0.25]","[0, -1]",0,-7,-6
253,param_3,"[0.25, 0.25]","[0, -1]",0,0,-1
254,param_3,"[0.5, 0.0]","[0, -1]",0,-8,-12
255,param_3,"[0.5, 0.25]","[0, -1]",0,2,0
256,param_3,"[0.75, 0.0]","[0, -1]",0,-8,-12
257,param_3,"[0.75, 0.25]","[0, -1]",0,2,0
258,param_3,"[1.0, 0.0]","[0, -1]",0,-8,-12
259,param_3,"[1.0, 0.25]","[0, -1]",0,2,0
260,param_3,"[0.0, 0.5]","[0, -1]",0,-5,-6
261,param_3,"[0.0, 0.75]","[0, -1]",0,-5,-6
262,param_3,"[0.0, 1.0]","[0, -1]",0,-5,-6
263,param_3,"[0.25, 0.5]","[0, -1]",0,0,-1
264,param_3,"[0.25, 0.75]","[0, -1]",0,0,-1
265,param_3,"[0.25, 1.0]","[0, -1]",0,0,-1
266,param_3,"[0.5, 0.5]","[0, -1]",0,2,0
267,param_3,"[0.5, 0.75]","[0, -1]",0,2,0
268,param_3,"[0.5, 1.0]","[0, -1]",0,2,0
269,param_3,"[0.75, 0.5]","[0, -1]",0,2,0
270,param_3,"[0.75, 0.75]","[0, -1]",0,2,0
271,param_3,"[0.75, 1.0]","[0, -1]",0,2,0
272,param_3,"[1.0, 0.5]","[0, -1]",0,2,0
273,param_3,"[1.0, 0.75]","[0, -1]",0,2,0
274,param_3,"[1.0, 1.0]","[0, -1]",0,2,0
275,param_3,"[0.0, 0.0]","[0, 0]",0,-10,-12
276,param_3,"[0.25, 0.0]","[0, 0]",0,-4,-7
277,param_3,"[0.0, 0.25]","[0, 0]",0,-4,-6
278,param_3,"[0.25, 0.25]","[0, 0]",0,-3,-1
279,param_3,"[0.5, 0.0]","[0, 0]",0,-2,-12
280,param_3,"[0.5, 0.25]","[0, 0]",0,-2,-6
281,param_3,"[0.75, 0.0]","[0, 0]",0,-2,-12
282,param_3,"[0.75, 0.25]","[0, 0]",0,-2,-6
283,param_3,"[1.0, 0.0]","[0, 0]",0,-2,-12
284,param_3,"[1.0, 0.25]","[0, 0]",0,-2,-6
285,param_3,"[0.0, 0.5]","[0, 0]",0,-4,-6
286,param_3,"[0.0, 0.75]","[0, 0]",0,-4,-6
287,param_3,"[0.0, 1.0]","[0, 0]",0,-4,-6
288,param_3,"[0.25, 0.5]","[0, 0]",0,-3,-1
289,param_3,"[0.25, 0.75]","[0, 0]",0,-3,-1
290,param_3,"[0.25, 1.0]","[0, 0]",0,-3,-1
291,param_3,"[0.5, 0.5]","[0, 0]",0,-2,-6
292,param_3,"[0.5, 0.75]","[0, 0]",0,-2,-6
293,param_3,"[0.5, 1.0]","[0, 0]",0,-2,-6
294,param_3,"[0.75, 0.5]","[0, 0]",0,-2,-6
295,param_3,"[0.75, 0.75]","[0, 0]",0,-2,-6
296,param_3,"[0.75, 1.0]","[0, 0]",0,-2,-6
297,param_3,"[1.0, 0.5]","[0, 0]",0,-2,-6
298,param_3,"[1.0, 0.75]","[0, 0]",0,-2,-6
299,param_3,"[1.0, 1.0]","[0, 0]",0,-2,-6
300,param_4,"[0.0, 0.0]","[-1, -1]",0,-17,-12
301,param_4,"[0.25, 0.0]","[-1, -1]",0,-9,-7
302,param_4,"[0.0, 0.25]","[-1, -1]",0,-6,-6
303,param_4,"[0.25, 0.25]","[-1, -1]",0,0,5
304,param_4,"[0.5, 0.0]","[-1, -1]",0,-9,-12
305,param_4,"[0.5, 0.25]","[-1, -1]",0,0,0
306,param_4,"[0.75, 0.0]","[-1, -1]",0,-9,-12
307,param_4,"[0.75, 0.25]","[-1, -1]",0,0,0
308,param_4,"[1.0, 0.0]","[-1, -1]",0,-9,-12
309,param_4,"[1.0, 0.25]","[-1, -1]",0,0,0
310,param_4,"[0.0, 0.5]","[-1, -1]",0,-6,-6
311,param_4,"[0.0, 0.75]","[-1, -1]",0,-6,-6
312,param_4,"[0.0, 1.0]","[-1, -1]",0,-6,-6
313,param_4,"[0.25, 0.5]","[-1, -1]",0,0,5
314,param_4,"[0.25, 0.75]","[-1, -1]",0,0,5
315,param_4,"[0.25, 1.0]","[-1, -1]",0,0,5
316,param_4,"[0.5, 0.5]","[-1, -1]",0,0,0
317,param_4,"[0.5, 0.75]","[-1, -1]",0,0,0
318,param_4,"[0.5, 1.0]","[-1, -1]",0,0,0
319,param_4,"[0.75, 0.5]","[-1, -1]",0,0,0
320,param_4,"[0.75, 0.75]","[-1, -1]",0,0,0
321,param_4,"[0.75, 1.0]","[-1, -1]",0,0,0
322,param_4,"[1.0, 0.5]","[-1, -1]",0,0,0
323,param_4,"[1.0, 0.75]","[-1, -1]",0,0,0
324,param_4,"[1.0, 1.0]","[-1, -1]",0,0,0
325,param_4,"[0.0, 0.0]","[-1, 0]",0,-10,-12
326,param_4,"[0.25, 0.0]","[-1, 0]",0,-2,-7
327,param_4,"[0.0, 0.25]","[-1, 0]",0,-8,-6
328,param_4,"[0.25, 0.25]","[-1, 0]",0,-2,-1
329,param_4,"[0.5, 0.0]","[-1, 0]",0,-2,-12
330,param_4,"[0.5, 0.25]","[-1, 0]",0,-2,-6
331,param_4,"[0.75, 0.0]","[-1, 0]",0,-2,-12
332,param_4,"[0.75, 0.25]","[-1, 0]",0,-2,-6
333,param_4,"[1.0, 0.0]","[-1, 0]",0,-2,-12
