,param,initial_risk,operator_intervention,cumlative_risk,travel_time,request_time
378,param_13_8,"[0.75, 0.0]","[0, 0]",0.0,-2,-7
379,param_13_8,"[1.0, 0.0]","[0, 0]",0.0,-2,-7
380,param_13_8,"[0.0, 0.25]","[0, 0]",0.0,0,-6
381,param_13_8,"[0.25, 0.25]","[0, 0]",0.0,0,-1
382,param_13_8,"[0.5, 0.25]","[0, 0]",0.0,0,0
383,param_13_8,"[0.75, 0.25]","[0, 0]",0.0,0,0
384,param_13_8,"[1.0, 0.25]","[0, 0]",0.0,0,0
385,param_13_8,"[0.0, 0.5]","[0, 0]",0.0,-2,-6
386,param_13_8,"[0.25, 0.5]","[0, 0]",0.0,-1,-1
387,param_13_8,"[0.5, 0.5]","[0, 0]",0.0,3,-1
388,param_13_8,"[0.75, 0.5]","[0, 0]",0.0,3,-1
389,param_13_8,"[1.0, 0.5]","[0, 0]",0.0,3,-1
390,param_13_8,"[0.0, 0.75]","[0, 0]",0.0,-2,-6
391,param_13_8,"[0.25, 0.75]","[0, 0]",0.0,-1,-1
392,param_13_8,"[0.5, 0.75]","[0, 0]",0.0,3,-1
393,param_13_8,"[0.75, 0.75]","[0, 0]",0.0,3,-1
394,param_13_8,"[1.0, 0.75]","[0, 0]",0.0,3,-1
395,param_13_8,"[0.0, 1.0]","[0, 0]",0.0,-2,-6
396,param_13_8,"[0.25, 1.0]","[0, 0]",0.0,-1,-1
397,param_13_8,"[0.5, 1.0]","[0, 0]",0.0,3,-1
398,param_13_8,"[0.75, 1.0]","[0, 0]",0.0,3,-1
399,param_13_8,"[1.0, 1.0]","[0, 0]",0.0,3,-1
400,param_13_9,"[0.0, 0.0]","[-1, -1]",0.0,-12,-12
401,param_13_9,"[0.25, 0.0]","[-1, -1]",0.0,-9,-6
402,param_13_9,"[0.5, 0.0]","[-1, -1]",0.0,-4,-1
403,param_13_9,"[0.75, 0.0]","[-1, -1]",0.0,-4,-1
404,param_13_9,"[1.0, 0.0]","[-1, -1]",0.0,-4,-1
405,param_13_9,"[0.0, 0.25]","[-1, -1]",0.0,-9,-6
406,param_13_9,"[0.25, 0.25]","[-1, -1]",0.0,-2,7
407,param_13_9,"[0.5, 0.25]","[-1, -1]",0.0,-3,7
408,param_13_9,"[0.75, 0.25]","[-1, -1]",0.0,-3,7
409,param_13_9,"[1.0, 0.25]","[-1, -1]",0.0,-3,7
410,param_13_9,"[0.0, 0.5]","[-1, -1]",0.0,-2,6
411,param_13_9,"[0.25, 0.5]","[-1, -1]",0.0,-2,7
412,param_13_9,"[0.5, 0.5]","[-1, -1]",0.0,0,11
413,param_13_9,"[0.75, 0.5]","[-1, -1]",0.0,0,11
414,param_13_9,"[1.0, 0.5]","[-1, -1]",0.0,0,11
415,param_13_9,"[0.0, 0.75]","[-1, -1]",0.0,-2,6
416,param_13_9,"[0.25, 0.75]","[-1, -1]",0.0,-2,7
417,param_13_9,"[0.5, 0.75]","[-1, -1]",0.0,0,11
418,param_13_9,"[0.75, 0.75]","[-1, -1]",0.0,0,11
419,param_13_9,"[1.0, 0.75]","[-1, -1]",0.0,0,11
420,param_13_9,"[0.0, 1.0]","[-1, -1]",0.0,-2,6
421,param_13_9,"[0.25, 1.0]","[-1, -1]",0.0,-2,7
422,param_13_9,"[0.5, 1.0]","[-1, -1]",0.0,0,11
423,param_13_9,"[0.75, 1.0]","[-1, -1]",0.0,0,11
424,param_13_9,"[1.0, 1.0]","[-1, -1]",0.0,0,11
425,param_13_9,"[0.0, 0.0]","[0, 0]",0.0,0,-11
426,param_13_9,"[0.25, 0.0]","[0, 0]",0.0,0,-5
427,param_13_9,"[0.5, 0.0]","[0, 0]",0.0,-1,-6
428,param_13_9,"[0.75, 0.0]","[0, 0]",0.0,-1,-6
429,param_13_9,"[1.0, 0.0]","[0, 0]",0.0,-1,-6
430,param_13_9,"[0.0, 0.25]","[0, 0]",-0.5,0,-5
431,param_13_9,"[0.25, 0.25]","[0, 0]",-0.5,0,1
432,param_13_9,"[0.5, 0.25]","[0, 0]",-0.5,-1,0
433,param_13_9,"[0.75, 0.25]","[0, 0]",-0.5,-1,0
434,param_13_9,"[1.0, 0.25]","[0, 0]",-0.5,-1,0
435,param_13_9,"[0.0, 0.5]","[0, 0]",0.0,-6,-6
436,param_13_9,"[0.25, 0.5]","[0, 0]",0.0,-6,0
437,param_13_9,"[0.5, 0.5]","[0, 0]",0.0,-5,-1
438,param_13_9,"[0.75, 0.5]","[0, 0]",0.0,-5,-1
439,param_13_9,"[1.0, 0.5]","[0, 0]",0.0,-5,-1
440,param_13_9,"[0.0, 0.75]","[0, 0]",0.0,-6,-6
441,param_13_9,"[0.25, 0.75]","[0, 0]",0.0,-6,0
442,param_13_9,"[0.5, 0.75]","[0, 0]",0.0,-5,-1
443,param_13_9,"[0.75, 0.75]","[0, 0]",0.0,-5,-1
444,param_13_9,"[1.0, 0.75]","[0, 0]",0.0,-5,-1
445,param_13_9,"[0.0, 1.0]","[0, 0]",0.0,-6,-6
446,param_13_9,"[0.25, 1.0]","[0, 0]",0.0,-6,0
447,param_13_9,"[0.5, 1.0]","[0, 0]",0.0,-5,-1
448,param_13_9,"[0.75, 1.0]","[0, 0]",0.0,-5,-1
449,param_13_9,"[1.0, 1.0]","[0, 0]",0.0,-5,-1
450,param_13_11,"[0.0, 0.0]","[-1, -1]",0.0,0,-12
451,param_13_11,"[0.25, 0.0]","[-1, -1]",0.0,4,-7
452,param_13_11,"[0.5, 0.0]","[-1, -1]",0.0,0,-7
453,param_13_11,"[0.75, 0.0]","[-1, -1]",0.0,0,-7
454,param_13_11,"[1.0, 0.0]","[-1, -1]",0.0,0,-7
455,param_13_11,"[0.0, 0.25]","[-1, -1]",-0.5,4,-6
456,param_13_11,"[0.25, 0.25]","[-1, -1]",-0.5,4,0
457,param_13_11,"[0.5, 0.25]","[-1, -1]",-0.5,0,0
458,param_13_11,"[0.75, 0.25]","[-1, -1]",-0.5,0,0
459,param_13_11,"[1.0, 0.25]","[-1, -1]",-0.5,0,0
460,param_13_11,"[0.0, 0.5]","[-1, -1]",0.0,2,0
461,param_13_11,"[0.25, 0.5]","[-1, -1]",0.0,3,-1
462,param_13_11,"[0.5, 0.5]","[-1, -1]",0.0,0,5
463,param_13_11,"[0.75, 0.5]","[-1, -1]",0.0,0,5
464,param_13_11,"[1.0, 0.5]","[-1, -1]",0.0,0,5
465,param_13_11,"[0.0, 0.75]","[-1, -1]",0.0,2,0
466,param_13_11,"[0.25, 0.75]","[-1, -1]",0.0,3,-1
467,param_13_11,"[0.5, 0.75]","[-1, -1]",0.0,0,5
468,param_13_11,"[0.75, 0.75]","[-1, -1]",0.0,0,5
469,param_13_11,"[1.0, 0.75]","[-1, -1]",0.0,0,5
470,param_13_11,"[0.0, 1.0]","[-1, -1]",0.0,2,0
471,param_13_11,"[0.25, 1.0]","[-1, -1]",0.0,3,-1
472,param_13_11,"[0.5, 1.0]","[-1, -1]",0.0,0,5
473,param_13_11,"[0.75, 1.0]","[-1, -1]",0.0,0,5
474,param_13_11,"[1.0, 1.0]","[-1, -1]",0.0,0,5
475,param_13_11,"[0.0, 0.0]","[0, 0]",0.0,0,-12
476,param_13_11,"[0.25, 0.0]","[0, 0]",0.0,0,-7
477,param_13_11,"[0.5, 0.0]","[0, 0]",0.0,-2,-7
478,param_13_11,"[0.75, 0.0]","[0, 0]",0.0,-2,-7
479,param_13_11,"[1.0, 0.0]","[0, 0]",0.0,-2,-7
480,param_13_11,"[0.0, 0.25]","[0, 0]",-0.5,0,-6
481,param_13_11,"[0.25, 0.25]","[0, 0]",-0.5,0,-2
482,param_13_11,"[0.5, 0.25]","[0, 0]",-0.5,0,0
483,param_13_11,"[0.75, 0.25]","[0, 0]",-0.5,0,0
484,param_13_11,"[1.0, 0.25]","[0, 0]",-0.5,0,0
485,param_13_11,"[0.0, 0.5]","[0, 0]",0.0,-6,-6
486,param_13_11,"[0.25, 0.5]","[0, 0]",0.0,-1,-1
487,param_13_11,"[0.5, 0.5]","[0, 0]",0.0,0,-1
488,param_13_11,"[0.75, 0.5]","[0, 0]",0.0,0,-1
489,param_13_11,"[1.0, 0.5]","[0, 0]",0.0,0,-1
490,param_13_11,"[0.0, 0.75]","[0, 0]",0.0,-6,-6
491,param_13_11,"[0.25, 0.75]","[0, 0]",0.0,-1,-1
492,param_13_11,"[0.5, 0.75]","[0, 0]",0.0,0,-1
493,param_13_11,"[0.75, 0.75]","[0, 0]",0.0,0,-1
494,param_13_11,"[1.0, 0.75]","[0, 0]",0.0,0,-1
495,param_13_11,"[0.0, 1.0]","[0, 0]",0.0,-6,-6
496,param_13_11,"[0.25, 1.0]","[0, 0]",0.0,-1,-1
497,param_13_11,"[0.5, 1.0]","[0, 0]",0.0,0,-1
498,param_13_11,"[0.75, 1.0]","[0, 0]",0.0,0,-1
499,param_13_11,"[1.0, 1.0]","[0, 0]",0.0,0,-1
