,param,initial_risk,operator_intervention,cumlative_risk,travel_time,request_time
328,param_2_8,"risk:[0.25, 0.5]","int:[0, 0]",0.5,-2,-7
329,param_2_9,"risk:[0.25, 0.5]","int:[0, 0]",0.5,-6,-7
330,param_2_10,"risk:[0.25, 0.5]","int:[0, 0]",0.5,-6,-7
331,param_2_11,"risk:[0.25, 0.5]","int:[0, 0]",0.5,-6,-7
332,param_2_12,"risk:[0.25, 0.5]","int:[0, 0]",0.0,-6,-7
333,param_2_13,"risk:[0.25, 0.5]","int:[0, 0]",0.5,-7,-7
334,param_2_14,"risk:[0.25, 0.5]","int:[0, 0]",0.0,-7,-7
335,param_2_15,"risk:[0.25, 0.5]","int:[0, 0]",0.0,-7,-7
336,param_2_1,"risk:[0.5, 0.5]","int:[-1, -1]",0.0,0,5
337,param_2_2,"risk:[0.5, 0.5]","int:[-1, -1]",0.0,0,8
338,param_2_3,"risk:[0.5, 0.5]","int:[-1, -1]",0.0,0,13
339,param_2_4,"risk:[0.5, 0.5]","int:[-1, -1]",0.0,0,8
340,param_2_6,"risk:[0.5, 0.5]","int:[-1, -1]",0.0,0,14
341,param_2_7,"risk:[0.5, 0.5]","int:[-1, -1]",0.0,0,13
342,param_2_8,"risk:[0.5, 0.5]","int:[-1, -1]",0.0,0,13
343,param_2_9,"risk:[0.5, 0.5]","int:[-1, -1]",0.0,0,9
344,param_2_10,"risk:[0.5, 0.5]","int:[-1, -1]",0.0,0,5
345,param_2_11,"risk:[0.5, 0.5]","int:[-1, -1]",0.0,0,9
346,param_2_12,"risk:[0.5, 0.5]","int:[-1, -1]",0.0,0,8
347,param_2_13,"risk:[0.5, 0.5]","int:[-1, -1]",0.0,0,2
348,param_2_14,"risk:[0.5, 0.5]","int:[-1, -1]",0.0,0,3
349,param_2_15,"risk:[0.5, 0.5]","int:[-1, -1]",0.0,0,5
350,param_2_1,"risk:[0.5, 0.5]","int:[0, 0]",0.0,-3,-1
351,param_2_2,"risk:[0.5, 0.5]","int:[0, 0]",0.0,-3,-2
352,param_2_3,"risk:[0.5, 0.5]","int:[0, 0]",0.0,-4,-2
353,param_2_4,"risk:[0.5, 0.5]","int:[0, 0]",0.0,2,-7
354,param_2_6,"risk:[0.5, 0.5]","int:[0, 0]",0.0,-3,-2
355,param_2_7,"risk:[0.5, 0.5]","int:[0, 0]",0.0,-2,-2
356,param_2_8,"risk:[0.5, 0.5]","int:[0, 0]",0.0,-3,-2
357,param_2_9,"risk:[0.5, 0.5]","int:[0, 0]",0.0,-6,-2
358,param_2_10,"risk:[0.5, 0.5]","int:[0, 0]",0.0,-2,-2
359,param_2_11,"risk:[0.5, 0.5]","int:[0, 0]",0.0,-5,-2
360,param_2_12,"risk:[0.5, 0.5]","int:[0, 0]",0.0,1,-7
361,param_2_13,"risk:[0.5, 0.5]","int:[0, 0]",0.0,0,-2
362,param_2_14,"risk:[0.5, 0.5]","int:[0, 0]",0.0,1,-7
363,param_2_15,"risk:[0.5, 0.5]","int:[0, 0]",0.0,0,-6
364,param_2_1,"risk:[0.75, 0.5]","int:[-1, -1]",0.0,0,5
365,param_2_2,"risk:[0.75, 0.5]","int:[-1, -1]",0.0,0,8
366,param_2_3,"risk:[0.75, 0.5]","int:[-1, -1]",0.0,0,13
367,param_2_4,"risk:[0.75, 0.5]","int:[-1, -1]",0.0,0,8
368,param_2_6,"risk:[0.75, 0.5]","int:[-1, -1]",0.0,0,14
369,param_2_7,"risk:[0.75, 0.5]","int:[-1, -1]",0.0,0,13
370,param_2_8,"risk:[0.75, 0.5]","int:[-1, -1]",0.0,0,13
371,param_2_9,"risk:[0.75, 0.5]","int:[-1, -1]",0.0,0,9
372,param_2_10,"risk:[0.75, 0.5]","int:[-1, -1]",0.0,0,5
373,param_2_11,"risk:[0.75, 0.5]","int:[-1, -1]",0.0,0,9
374,param_2_12,"risk:[0.75, 0.5]","int:[-1, -1]",0.0,0,8
375,param_2_13,"risk:[0.75, 0.5]","int:[-1, -1]",0.0,0,2
376,param_2_14,"risk:[0.75, 0.5]","int:[-1, -1]",0.0,0,3
377,param_2_15,"risk:[0.75, 0.5]","int:[-1, -1]",0.0,0,5
378,param_2_1,"risk:[0.75, 0.5]","int:[0, 0]",0.0,-3,-1
379,param_2_2,"risk:[0.75, 0.5]","int:[0, 0]",0.0,-3,-2
380,param_2_3,"risk:[0.75, 0.5]","int:[0, 0]",0.0,-4,-2
381,param_2_4,"risk:[0.75, 0.5]","int:[0, 0]",0.0,2,-7
382,param_2_6,"risk:[0.75, 0.5]","int:[0, 0]",0.0,-3,-2
383,param_2_7,"risk:[0.75, 0.5]","int:[0, 0]",0.0,-2,-2
384,param_2_8,"risk:[0.75, 0.5]","int:[0, 0]",0.0,-3,-2
385,param_2_9,"risk:[0.75, 0.5]","int:[0, 0]",0.0,-6,-2
386,param_2_10,"risk:[0.75, 0.5]","int:[0, 0]",0.0,-2,-2
387,param_2_11,"risk:[0.75, 0.5]","int:[0, 0]",0.0,-5,-2
388,param_2_12,"risk:[0.75, 0.5]","int:[0, 0]",0.0,1,-7
389,param_2_13,"risk:[0.75, 0.5]","int:[0, 0]",0.0,0,-2
390,param_2_14,"risk:[0.75, 0.5]","int:[0, 0]",0.0,1,-7
391,param_2_15,"risk:[0.75, 0.5]","int:[0, 0]",0.0,0,-6
392,param_2_1,"risk:[1.0, 0.5]","int:[-1, -1]",0.0,0,5
393,param_2_2,"risk:[1.0, 0.5]","int:[-1, -1]",0.0,0,8
394,param_2_3,"risk:[1.0, 0.5]","int:[-1, -1]",0.0,0,13
395,param_2_4,"risk:[1.0, 0.5]","int:[-1, -1]",0.0,0,8
396,param_2_6,"risk:[1.0, 0.5]","int:[-1, -1]",0.0,0,14
397,param_2_7,"risk:[1.0, 0.5]","int:[-1, -1]",0.0,0,13
398,param_2_8,"risk:[1.0, 0.5]","int:[-1, -1]",0.0,0,13
399,param_2_9,"risk:[1.0, 0.5]","int:[-1, -1]",0.0,0,9
400,param_2_10,"risk:[1.0, 0.5]","int:[-1, -1]",0.0,0,5
401,param_2_11,"risk:[1.0, 0.5]","int:[-1, -1]",0.0,0,9
402,param_2_12,"risk:[1.0, 0.5]","int:[-1, -1]",0.0,0,8
403,param_2_13,"risk:[1.0, 0.5]","int:[-1, -1]",0.0,0,2
404,param_2_14,"risk:[1.0, 0.5]","int:[-1, -1]",0.0,0,3
405,param_2_15,"risk:[1.0, 0.5]","int:[-1, -1]",0.0,0,5
406,param_2_1,"risk:[1.0, 0.5]","int:[0, 0]",0.0,-3,-1
407,param_2_2,"risk:[1.0, 0.5]","int:[0, 0]",0.0,-3,-2
408,param_2_3,"risk:[1.0, 0.5]","int:[0, 0]",0.0,-4,-2
409,param_2_4,"risk:[1.0, 0.5]","int:[0, 0]",0.0,2,-7
410,param_2_6,"risk:[1.0, 0.5]","int:[0, 0]",0.0,-3,-2
411,param_2_7,"risk:[1.0, 0.5]","int:[0, 0]",0.0,-2,-2
412,param_2_8,"risk:[1.0, 0.5]","int:[0, 0]",0.0,-3,-2
413,param_2_9,"risk:[1.0, 0.5]","int:[0, 0]",0.0,-6,-2
414,param_2_10,"risk:[1.0, 0.5]","int:[0, 0]",0.0,-2,-2
415,param_2_11,"risk:[1.0, 0.5]","int:[0, 0]",0.0,-5,-2
416,param_2_12,"risk:[1.0, 0.5]","int:[0, 0]",0.0,1,-7
417,param_2_13,"risk:[1.0, 0.5]","int:[0, 0]",0.0,0,-2
418,param_2_14,"risk:[1.0, 0.5]","int:[0, 0]",0.0,1,-7
419,param_2_15,"risk:[1.0, 0.5]","int:[0, 0]",0.0,0,-6
420,param_2_1,"risk:[0.0, 0.75]","int:[-1, -1]",0.0,-6,-1
421,param_2_2,"risk:[0.0, 0.75]","int:[-1, -1]",0.0,-5,1
422,param_2_3,"risk:[0.0, 0.75]","int:[-1, -1]",0.0,0,3
423,param_2_4,"risk:[0.0, 0.75]","int:[-1, -1]",0.0,0,3
424,param_2_6,"risk:[0.0, 0.75]","int:[-1, -1]",0.0,-6,1
425,param_2_7,"risk:[0.0, 0.75]","int:[-1, -1]",0.0,-7,2
426,param_2_8,"risk:[0.0, 0.75]","int:[-1, -1]",0.0,0,3
427,param_2_9,"risk:[0.0, 0.75]","int:[-1, -1]",0.0,-2,3
428,param_2_10,"risk:[0.0, 0.75]","int:[-1, -1]",0.0,-5,0
429,param_2_11,"risk:[0.0, 0.75]","int:[-1, -1]",0.0,2,2
430,param_2_12,"risk:[0.0, 0.75]","int:[-1, -1]",0.0,0,2
431,param_2_13,"risk:[0.0, 0.75]","int:[-1, -1]",0.0,1,-2
432,param_2_14,"risk:[0.0, 0.75]","int:[-1, -1]",0.0,0,-2
433,param_2_15,"risk:[0.0, 0.75]","int:[-1, -1]",0.0,0,-2
434,param_2_1,"risk:[0.0, 0.75]","int:[0, 0]",0.0,-5,-7
435,param_2_2,"risk:[0.0, 0.75]","int:[0, 0]",0.0,-4,-7
436,param_2_3,"risk:[0.0, 0.75]","int:[0, 0]",0.0,-4,-7
437,param_2_4,"risk:[0.0, 0.75]","int:[0, 0]",0.0,-4,-7
438,param_2_6,"risk:[0.0, 0.75]","int:[0, 0]",0.0,-2,-7
439,param_2_7,"risk:[0.0, 0.75]","int:[0, 0]",0.0,-2,-7
440,param_2_8,"risk:[0.0, 0.75]","int:[0, 0]",0.0,-2,-7
441,param_2_9,"risk:[0.0, 0.75]","int:[0, 0]",0.0,-6,-7
442,param_2_10,"risk:[0.0, 0.75]","int:[0, 0]",0.0,-6,-7
443,param_2_11,"risk:[0.0, 0.75]","int:[0, 0]",0.0,-6,-7
444,param_2_12,"risk:[0.0, 0.75]","int:[0, 0]",0.0,-6,-7
445,param_2_13,"risk:[0.0, 0.75]","int:[0, 0]",0.0,-7,-7
446,param_2_14,"risk:[0.0, 0.75]","int:[0, 0]",0.0,-7,-7
447,param_2_15,"risk:[0.0, 0.75]","int:[0, 0]",0.0,-7,-7
448,param_2_1,"risk:[0.25, 0.75]","int:[-1, -1]",0.5,-6,-1
449,param_2_2,"risk:[0.25, 0.75]","int:[-1, -1]",0.5,-5,1
450,param_2_3,"risk:[0.25, 0.75]","int:[-1, -1]",0.5,0,3
451,param_2_4,"risk:[0.25, 0.75]","int:[-1, -1]",0.0,0,3
452,param_2_6,"risk:[0.25, 0.75]","int:[-1, -1]",0.5,-6,1
453,param_2_7,"risk:[0.25, 0.75]","int:[-1, -1]",0.5,-7,2
454,param_2_8,"risk:[0.25, 0.75]","int:[-1, -1]",0.5,0,3
455,param_2_9,"risk:[0.25, 0.75]","int:[-1, -1]",0.0,-2,3
456,param_2_10,"risk:[0.25, 0.75]","int:[-1, -1]",0.5,-5,0
457,param_2_11,"risk:[0.25, 0.75]","int:[-1, -1]",0.5,2,2
458,param_2_12,"risk:[0.25, 0.75]","int:[-1, -1]",0.0,0,2
459,param_2_13,"risk:[0.25, 0.75]","int:[-1, -1]",0.5,1,-2
460,param_2_14,"risk:[0.25, 0.75]","int:[-1, -1]",0.0,0,-2
461,param_2_15,"risk:[0.25, 0.75]","int:[-1, -1]",0.0,0,-2
462,param_2_1,"risk:[0.25, 0.75]","int:[0, 0]",0.5,-5,-7
463,param_2_2,"risk:[0.25, 0.75]","int:[0, 0]",0.5,-4,-7
464,param_2_3,"risk:[0.25, 0.75]","int:[0, 0]",0.5,-4,-7
465,param_2_4,"risk:[0.25, 0.75]","int:[0, 0]",0.0,-4,-7
466,param_2_6,"risk:[0.25, 0.75]","int:[0, 0]",0.5,-2,-7
467,param_2_7,"risk:[0.25, 0.75]","int:[0, 0]",0.5,-2,-7
468,param_2_8,"risk:[0.25, 0.75]","int:[0, 0]",0.5,-2,-7
469,param_2_9,"risk:[0.25, 0.75]","int:[0, 0]",0.5,-6,-7
470,param_2_10,"risk:[0.25, 0.75]","int:[0, 0]",0.5,-6,-7
471,param_2_11,"risk:[0.25, 0.75]","int:[0, 0]",0.5,-6,-7
472,param_2_12,"risk:[0.25, 0.75]","int:[0, 0]",0.0,-6,-7
473,param_2_13,"risk:[0.25, 0.75]","int:[0, 0]",0.5,-7,-7
474,param_2_14,"risk:[0.25, 0.75]","int:[0, 0]",0.0,-7,-7
475,param_2_15,"risk:[0.25, 0.75]","int:[0, 0]",0.0,-7,-7
476,param_2_1,"risk:[0.5, 0.75]","int:[-1, -1]",0.0,0,5
477,param_2_2,"risk:[0.5, 0.75]","int:[-1, -1]",0.0,0,8
478,param_2_3,"risk:[0.5, 0.75]","int:[-1, -1]",0.0,0,13
479,param_2_4,"risk:[0.5, 0.75]","int:[-1, -1]",0.0,0,8
480,param_2_6,"risk:[0.5, 0.75]","int:[-1, -1]",0.0,0,14
481,param_2_7,"risk:[0.5, 0.75]","int:[-1, -1]",0.0,0,13
482,param_2_8,"risk:[0.5, 0.75]","int:[-1, -1]",0.0,0,13
483,param_2_9,"risk:[0.5, 0.75]","int:[-1, -1]",0.0,0,9
484,param_2_10,"risk:[0.5, 0.75]","int:[-1, -1]",0.0,0,5
485,param_2_11,"risk:[0.5, 0.75]","int:[-1, -1]",0.0,0,9
486,param_2_12,"risk:[0.5, 0.75]","int:[-1, -1]",0.0,0,8
487,param_2_13,"risk:[0.5, 0.75]","int:[-1, -1]",0.0,0,2
488,param_2_14,"risk:[0.5, 0.75]","int:[-1, -1]",0.0,0,3
489,param_2_15,"risk:[0.5, 0.75]","int:[-1, -1]",0.0,0,5
490,param_2_1,"risk:[0.5, 0.75]","int:[0, 0]",0.0,-3,-1
491,param_2_2,"risk:[0.5, 0.75]","int:[0, 0]",0.0,-3,-2
492,param_2_3,"risk:[0.5, 0.75]","int:[0, 0]",0.0,-4,-2
493,param_2_4,"risk:[0.5, 0.75]","int:[0, 0]",0.0,2,-7
494,param_2_6,"risk:[0.5, 0.75]","int:[0, 0]",0.0,-3,-2
495,param_2_7,"risk:[0.5, 0.75]","int:[0, 0]",0.0,-2,-2
496,param_2_8,"risk:[0.5, 0.75]","int:[0, 0]",0.0,-3,-2
497,param_2_9,"risk:[0.5, 0.75]","int:[0, 0]",0.0,-6,-2
498,param_2_10,"risk:[0.5, 0.75]","int:[0, 0]",0.0,-2,-2
499,param_2_11,"risk:[0.5, 0.75]","int:[0, 0]",0.0,-5,-2
500,param_2_12,"risk:[0.5, 0.75]","int:[0, 0]",0.0,1,-7
501,param_2_13,"risk:[0.5, 0.75]","int:[0, 0]",0.0,0,-2
502,param_2_14,"risk:[0.5, 0.75]","int:[0, 0]",0.0,1,-7
503,param_2_15,"risk:[0.5, 0.75]","int:[0, 0]",0.0,0,-6
504,param_2_1,"risk:[0.75, 0.75]","int:[-1, -1]",0.0,0,5
505,param_2_2,"risk:[0.75, 0.75]","int:[-1, -1]",0.0,0,8
506,param_2_3,"risk:[0.75, 0.75]","int:[-1, -1]",0.0,0,13
507,param_2_4,"risk:[0.75, 0.75]","int:[-1, -1]",0.0,0,8
508,param_2_6,"risk:[0.75, 0.75]","int:[-1, -1]",0.0,0,14
509,param_2_7,"risk:[0.75, 0.75]","int:[-1, -1]",0.0,0,13
510,param_2_8,"risk:[0.75, 0.75]","int:[-1, -1]",0.0,0,13
511,param_2_9,"risk:[0.75, 0.75]","int:[-1, -1]",0.0,0,9
512,param_2_10,"risk:[0.75, 0.75]","int:[-1, -1]",0.0,0,5
513,param_2_11,"risk:[0.75, 0.75]","int:[-1, -1]",0.0,0,9
514,param_2_12,"risk:[0.75, 0.75]","int:[-1, -1]",0.0,0,8
515,param_2_13,"risk:[0.75, 0.75]","int:[-1, -1]",0.0,0,2
516,param_2_14,"risk:[0.75, 0.75]","int:[-1, -1]",0.0,0,3
517,param_2_15,"risk:[0.75, 0.75]","int:[-1, -1]",0.0,0,5
518,param_2_1,"risk:[0.75, 0.75]","int:[0, 0]",0.0,-3,-1
519,param_2_2,"risk:[0.75, 0.75]","int:[0, 0]",0.0,-3,-2
520,param_2_3,"risk:[0.75, 0.75]","int:[0, 0]",0.0,-4,-2
521,param_2_4,"risk:[0.75, 0.75]","int:[0, 0]",0.0,2,-7
522,param_2_6,"risk:[0.75, 0.75]","int:[0, 0]",0.0,-3,-2
523,param_2_7,"risk:[0.75, 0.75]","int:[0, 0]",0.0,-2,-2
524,param_2_8,"risk:[0.75, 0.75]","int:[0, 0]",0.0,-3,-2
525,param_2_9,"risk:[0.75, 0.75]","int:[0, 0]",0.0,-6,-2
526,param_2_10,"risk:[0.75, 0.75]","int:[0, 0]",0.0,-2,-2
527,param_2_11,"risk:[0.75, 0.75]","int:[0, 0]",0.0,-5,-2
528,param_2_12,"risk:[0.75, 0.75]","int:[0, 0]",0.0,1,-7
529,param_2_13,"risk:[0.75, 0.75]","int:[0, 0]",0.0,0,-2
530,param_2_14,"risk:[0.75, 0.75]","int:[0, 0]",0.0,1,-7
531,param_2_15,"risk:[0.75, 0.75]","int:[0, 0]",0.0,0,-6
532,param_2_1,"risk:[1.0, 0.75]","int:[-1, -1]",0.0,0,5
533,param_2_2,"risk:[1.0, 0.75]","int:[-1, -1]",0.0,0,8
534,param_2_3,"risk:[1.0, 0.75]","int:[-1, -1]",0.0,0,13
535,param_2_4,"risk:[1.0, 0.75]","int:[-1, -1]",0.0,0,8
536,param_2_6,"risk:[1.0, 0.75]","int:[-1, -1]",0.0,0,14
537,param_2_7,"risk:[1.0, 0.75]","int:[-1, -1]",0.0,0,13
538,param_2_8,"risk:[1.0, 0.75]","int:[-1, -1]",0.0,0,13
539,param_2_9,"risk:[1.0, 0.75]","int:[-1, -1]",0.0,0,9
540,param_2_10,"risk:[1.0, 0.75]","int:[-1, -1]",0.0,0,5
541,param_2_11,"risk:[1.0, 0.75]","int:[-1, -1]",0.0,0,9
542,param_2_12,"risk:[1.0, 0.75]","int:[-1, -1]",0.0,0,8
543,param_2_13,"risk:[1.0, 0.75]","int:[-1, -1]",0.0,0,2
544,param_2_14,"risk:[1.0, 0.75]","int:[-1, -1]",0.0,0,3
545,param_2_15,"risk:[1.0, 0.75]","int:[-1, -1]",0.0,0,5
546,param_2_1,"risk:[1.0, 0.75]","int:[0, 0]",0.0,-3,-1
547,param_2_2,"risk:[1.0, 0.75]","int:[0, 0]",0.0,-3,-2
548,param_2_3,"risk:[1.0, 0.75]","int:[0, 0]",0.0,-4,-2
549,param_2_4,"risk:[1.0, 0.75]","int:[0, 0]",0.0,2,-7
550,param_2_6,"risk:[1.0, 0.75]","int:[0, 0]",0.0,-3,-2
551,param_2_7,"risk:[1.0, 0.75]","int:[0, 0]",0.0,-2,-2
552,param_2_8,"risk:[1.0, 0.75]","int:[0, 0]",0.0,-3,-2
553,param_2_9,"risk:[1.0, 0.75]","int:[0, 0]",0.0,-6,-2
554,param_2_10,"risk:[1.0, 0.75]","int:[0, 0]",0.0,-2,-2
555,param_2_11,"risk:[1.0, 0.75]","int:[0, 0]",0.0,-5,-2
556,param_2_12,"risk:[1.0, 0.75]","int:[0, 0]",0.0,1,-7
557,param_2_13,"risk:[1.0, 0.75]","int:[0, 0]",0.0,0,-2
558,param_2_14,"risk:[1.0, 0.75]","int:[0, 0]",0.0,1,-7
559,param_2_15,"risk:[1.0, 0.75]","int:[0, 0]",0.0,0,-6
560,param_2_1,"risk:[0.0, 1.0]","int:[-1, -1]",0.0,-6,-1
561,param_2_2,"risk:[0.0, 1.0]","int:[-1, -1]",0.0,-5,1
562,param_2_3,"risk:[0.0, 1.0]","int:[-1, -1]",0.0,0,3
563,param_2_4,"risk:[0.0, 1.0]","int:[-1, -1]",0.0,0,3
564,param_2_6,"risk:[0.0, 1.0]","int:[-1, -1]",0.0,-6,1
565,param_2_7,"risk:[0.0, 1.0]","int:[-1, -1]",0.0,-7,2
566,param_2_8,"risk:[0.0, 1.0]","int:[-1, -1]",0.0,0,3
567,param_2_9,"risk:[0.0, 1.0]","int:[-1, -1]",0.0,-2,3
568,param_2_10,"risk:[0.0, 1.0]","int:[-1, -1]",0.0,-5,0
569,param_2_11,"risk:[0.0, 1.0]","int:[-1, -1]",0.0,2,2
570,param_2_12,"risk:[0.0, 1.0]","int:[-1, -1]",0.0,0,2
571,param_2_13,"risk:[0.0, 1.0]","int:[-1, -1]",0.0,1,-2
572,param_2_14,"risk:[0.0, 1.0]","int:[-1, -1]",0.0,0,-2
573,param_2_15,"risk:[0.0, 1.0]","int:[-1, -1]",0.0,0,-2
574,param_2_1,"risk:[0.0, 1.0]","int:[0, 0]",0.0,-5,-7
575,param_2_2,"risk:[0.0, 1.0]","int:[0, 0]",0.0,-4,-7
576,param_2_3,"risk:[0.0, 1.0]","int:[0, 0]",0.0,-4,-7
577,param_2_4,"risk:[0.0, 1.0]","int:[0, 0]",0.0,-4,-7
578,param_2_6,"risk:[0.0, 1.0]","int:[0, 0]",0.0,-2,-7
579,param_2_7,"risk:[0.0, 1.0]","int:[0, 0]",0.0,-2,-7
580,param_2_8,"risk:[0.0, 1.0]","int:[0, 0]",0.0,-2,-7
581,param_2_9,"risk:[0.0, 1.0]","int:[0, 0]",0.0,-6,-7
582,param_2_10,"risk:[0.0, 1.0]","int:[0, 0]",0.0,-6,-7
583,param_2_11,"risk:[0.0, 1.0]","int:[0, 0]",0.0,-6,-7
584,param_2_12,"risk:[0.0, 1.0]","int:[0, 0]",0.0,-6,-7
585,param_2_13,"risk:[0.0, 1.0]","int:[0, 0]",0.0,-7,-7
586,param_2_14,"risk:[0.0, 1.0]","int:[0, 0]",0.0,-7,-7
587,param_2_15,"risk:[0.0, 1.0]","int:[0, 0]",0.0,-7,-7
588,param_2_1,"risk:[0.25, 1.0]","int:[-1, -1]",0.5,-6,-1
589,param_2_2,"risk:[0.25, 1.0]","int:[-1, -1]",0.5,-5,1
590,param_2_3,"risk:[0.25, 1.0]","int:[-1, -1]",0.5,0,3
591,param_2_4,"risk:[0.25, 1.0]","int:[-1, -1]",0.0,0,3
592,param_2_6,"risk:[0.25, 1.0]","int:[-1, -1]",0.5,-6,1
593,param_2_7,"risk:[0.25, 1.0]","int:[-1, -1]",0.5,-7,2
594,param_2_8,"risk:[0.25, 1.0]","int:[-1, -1]",0.5,0,3
595,param_2_9,"risk:[0.25, 1.0]","int:[-1, -1]",0.0,-2,3
596,param_2_10,"risk:[0.25, 1.0]","int:[-1, -1]",0.5,-5,0
597,param_2_11,"risk:[0.25, 1.0]","int:[-1, -1]",0.5,2,2
598,param_2_12,"risk:[0.25, 1.0]","int:[-1, -1]",0.0,0,2
599,param_2_13,"risk:[0.25, 1.0]","int:[-1, -1]",0.5,1,-2
600,param_2_14,"risk:[0.25, 1.0]","int:[-1, -1]",0.0,0,-2
601,param_2_15,"risk:[0.25, 1.0]","int:[-1, -1]",0.0,0,-2
602,param_2_1,"risk:[0.25, 1.0]","int:[0, 0]",0.5,-5,-7
603,param_2_2,"risk:[0.25, 1.0]","int:[0, 0]",0.5,-4,-7
604,param_2_3,"risk:[0.25, 1.0]","int:[0, 0]",0.5,-4,-7
605,param_2_4,"risk:[0.25, 1.0]","int:[0, 0]",0.0,-4,-7
606,param_2_6,"risk:[0.25, 1.0]","int:[0, 0]",0.5,-2,-7
607,param_2_7,"risk:[0.25, 1.0]","int:[0, 0]",0.5,-2,-7
608,param_2_8,"risk:[0.25, 1.0]","int:[0, 0]",0.5,-2,-7
609,param_2_9,"risk:[0.25, 1.0]","int:[0, 0]",0.5,-6,-7
610,param_2_10,"risk:[0.25, 1.0]","int:[0, 0]",0.5,-6,-7
611,param_2_11,"risk:[0.25, 1.0]","int:[0, 0]",0.5,-6,-7
612,param_2_12,"risk:[0.25, 1.0]","int:[0, 0]",0.0,-6,-7
613,param_2_13,"risk:[0.25, 1.0]","int:[0, 0]",0.5,-7,-7
614,param_2_14,"risk:[0.25, 1.0]","int:[0, 0]",0.0,-7,-7
615,param_2_15,"risk:[0.25, 1.0]","int:[0, 0]",0.0,-7,-7
616,param_2_1,"risk:[0.5, 1.0]","int:[-1, -1]",0.0,0,5
617,param_2_2,"risk:[0.5, 1.0]","int:[-1, -1]",0.0,0,8
618,param_2_3,"risk:[0.5, 1.0]","int:[-1, -1]",0.0,0,13
619,param_2_4,"risk:[0.5, 1.0]","int:[-1, -1]",0.0,0,8
620,param_2_6,"risk:[0.5, 1.0]","int:[-1, -1]",0.0,0,14
621,param_2_7,"risk:[0.5, 1.0]","int:[-1, -1]",0.0,0,13
622,param_2_8,"risk:[0.5, 1.0]","int:[-1, -1]",0.0,0,13
623,param_2_9,"risk:[0.5, 1.0]","int:[-1, -1]",0.0,0,9
624,param_2_10,"risk:[0.5, 1.0]","int:[-1, -1]",0.0,0,5
625,param_2_11,"risk:[0.5, 1.0]","int:[-1, -1]",0.0,0,9
626,param_2_12,"risk:[0.5, 1.0]","int:[-1, -1]",0.0,0,8
627,param_2_13,"risk:[0.5, 1.0]","int:[-1, -1]",0.0,0,2
628,param_2_14,"risk:[0.5, 1.0]","int:[-1, -1]",0.0,0,3
629,param_2_15,"risk:[0.5, 1.0]","int:[-1, -1]",0.0,0,5
630,param_2_1,"risk:[0.5, 1.0]","int:[0, 0]",0.0,-3,-1
631,param_2_2,"risk:[0.5, 1.0]","int:[0, 0]",0.0,-3,-2
632,param_2_3,"risk:[0.5, 1.0]","int:[0, 0]",0.0,-4,-2
633,param_2_4,"risk:[0.5, 1.0]","int:[0, 0]",0.0,2,-7
634,param_2_6,"risk:[0.5, 1.0]","int:[0, 0]",0.0,-3,-2
635,param_2_7,"risk:[0.5, 1.0]","int:[0, 0]",0.0,-2,-2
636,param_2_8,"risk:[0.5, 1.0]","int:[0, 0]",0.0,-3,-2
637,param_2_9,"risk:[0.5, 1.0]","int:[0, 0]",0.0,-6,-2
638,param_2_10,"risk:[0.5, 1.0]","int:[0, 0]",0.0,-2,-2
639,param_2_11,"risk:[0.5, 1.0]","int:[0, 0]",0.0,-5,-2
640,param_2_12,"risk:[0.5, 1.0]","int:[0, 0]",0.0,1,-7
641,param_2_13,"risk:[0.5, 1.0]","int:[0, 0]",0.0,0,-2
642,param_2_14,"risk:[0.5, 1.0]","int:[0, 0]",0.0,1,-7
643,param_2_15,"risk:[0.5, 1.0]","int:[0, 0]",0.0,0,-6
644,param_2_1,"risk:[0.75, 1.0]","int:[-1, -1]",0.0,0,5
645,param_2_2,"risk:[0.75, 1.0]","int:[-1, -1]",0.0,0,8
646,param_2_3,"risk:[0.75, 1.0]","int:[-1, -1]",0.0,0,13
647,param_2_4,"risk:[0.75, 1.0]","int:[-1, -1]",0.0,0,8
648,param_2_6,"risk:[0.75, 1.0]","int:[-1, -1]",0.0,0,14
649,param_2_7,"risk:[0.75, 1.0]","int:[-1, -1]",0.0,0,13
650,param_2_8,"risk:[0.75, 1.0]","int:[-1, -1]",0.0,0,13
651,param_2_9,"risk:[0.75, 1.0]","int:[-1, -1]",0.0,0,9
652,param_2_10,"risk:[0.75, 1.0]","int:[-1, -1]",0.0,0,5
653,param_2_11,"risk:[0.75, 1.0]","int:[-1, -1]",0.0,0,9
654,param_2_12,"risk:[0.75, 1.0]","int:[-1, -1]",0.0,0,8
655,param_2_13,"risk:[0.75, 1.0]","int:[-1, -1]",0.0,0,2
656,param_2_14,"risk:[0.75, 1.0]","int:[-1, -1]",0.0,0,3
657,param_2_15,"risk:[0.75, 1.0]","int:[-1, -1]",0.0,0,5
658,param_2_1,"risk:[0.75, 1.0]","int:[0, 0]",0.0,-3,-1
659,param_2_2,"risk:[0.75, 1.0]","int:[0, 0]",0.0,-3,-2
660,param_2_3,"risk:[0.75, 1.0]","int:[0, 0]",0.0,-4,-2
661,param_2_4,"risk:[0.75, 1.0]","int:[0, 0]",0.0,2,-7
662,param_2_6,"risk:[0.75, 1.0]","int:[0, 0]",0.0,-3,-2
663,param_2_7,"risk:[0.75, 1.0]","int:[0, 0]",0.0,-2,-2
